t_s,temp_c,sm_clock_mhz,power_w,gpu_util_pct,throttle_active,system_ram_used_gb
203.17303273401922,59.0,2483.0,41.77,96.0,False,120.542019584
205.2236446290044,59.0,2515.0,42.11,96.0,False,120.575053824
207.2777653230005,62.0,2515.0,42.69,96.0,False,120.57868288
209.32845590100624,60.0,2502.0,45.61,96.0,False,120.570626048
211.38630710402504,60.0,2515.0,42.04,96.0,False,120.5695488
213.4428580129752,59.0,2515.0,36.78,96.0,False,120.541638656
215.49236749502597,61.0,2509.0,45.88,95.0,False,120.536526848
217.54910614498658,65.0,2515.0,58.2,96.0,False,120.560934912
219.59658181702252,63.0,2476.0,51.62,96.0,False,120.54417408
221.6244055990246,60.0,2496.0,44.55,96.0,False,120.52703232
223.67781390697928,67.0,2483.0,69.52,96.0,False,120.546377728
225.71717900998192,68.0,2483.0,68.53,96.0,False,120.572821504
227.77684971800772,64.0,2496.0,44.44,96.0,False,120.568438784
229.8210038570105,63.0,2489.0,46.06,96.0,False,120.557023232
231.87394566700095,62.0,2496.0,42.13,96.0,False,120.589918208
233.9204094639863,60.0,2515.0,45.53,96.0,False,120.58916864
235.97216257901164,60.0,2489.0,45.62,96.0,False,120.583450624
238.01841627300018,59.0,2515.0,38.46,96.0,False,120.566849536
240.05721926799743,59.0,2515.0,46.39,96.0,False,120.581627904
242.10067045298638,59.0,2509.0,43.63,96.0,False,120.563335168
244.14794693602016,59.0,2515.0,41.68,96.0,False,120.570564608
246.19620165397646,59.0,2515.0,37.76,96.0,False,120.565317632
248.24679033702705,64.0,2496.0,57.03,96.0,False,120.56455168
250.28798146301415,66.0,2502.0,62.37,96.0,False,120.567607296
252.33053961402038,64.0,2476.0,67.7,96.0,False,120.567349248
254.38270189397736,60.0,2515.0,36.58,96.0,False,120.566484992
256.4163811340113,66.0,2476.0,70.15,96.0,False,120.576872448
258.4650428639725,64.0,2496.0,48.72,96.0,False,120.570830848
260.51276280300226,60.0,2496.0,41.45,96.0,False,120.569192448
262.56047011498595,64.0,2496.0,49.51,96.0,False,120.560357376
264.6083632360096,60.0,2502.0,37.58,96.0,False,120.576700416
266.6611557319993,60.0,2515.0,41.81,96.0,False,120.576663552
268.70384354301495,62.0,2489.0,45.13,96.0,False,120.597495808
270.770507728972,59.0,2515.0,40.71,96.0,False,120.561098752
272.82455257099355,59.0,2509.0,46.38,96.0,False,120.574066688
274.87313379900297,59.0,2509.0,45.09,95.0,False,120.562335744
276.9247803949984,59.0,2515.0,40.58,96.0,False,120.564805632
278.9817244519945,60.0,2515.0,36.76,96.0,False,120.56154112
281.0307559670182,65.0,2489.0,59.92,96.0,False,120.5835776
283.0781227039988,67.0,2463.0,74.62,96.0,False,120.586596352
285.1181194970268,66.0,2476.0,71.4,96.0,False,120.581562368
287.1656416070182,62.0,2483.0,50.2,96.0,False,120.5741568
289.2003795710043,61.0,2489.0,48.6,96.0,False,120.57225216
291.2539927039761,60.0,2496.0,42.63,96.0,False,120.585924608
293.3099629859789,60.0,2515.0,41.76,96.0,False,120.609972224
295.35741945297923,62.0,2515.0,45.36,96.0,False,120.568221696
297.4129811960156,59.0,2502.0,44.77,96.0,False,120.56123392
299.4601154780248,60.0,2496.0,41.4,96.0,False,120.565317632
301.5142504129908,59.0,2509.0,37.55,96.0,False,120.544104448
303.5606423909776,63.0,2515.0,46.85,96.0,False,120.582230016
305.6191394290072,60.0,2509.0,43.21,96.0,False,120.56352768
307.6808234039927,59.0,2515.0,42.13,96.0,False,120.57536512
309.7328557079891,65.0,2483.0,59.87,96.0,False,120.580845568
311.78663988999324,60.0,2502.0,56.17,96.0,False,120.569102336
313.83359819999896,64.0,2483.0,64.81,96.0,False,120.55822336
315.8767189339851,67.0,2483.0,66.3,96.0,False,120.562999296
317.9217780610197,65.0,2483.0,66.93,96.0,False,120.572760064
319.9643252789974,64.0,2489.0,47.38,96.0,False,120.572608512
322.0279475679854,60.0,2515.0,32.2,96.0,False,120.592707584
324.0663330440293,61.0,2515.0,39.86,96.0,False,120.594653184
326.1198376690154,60.0,2515.0,43.26,96.0,False,120.55445504
328.1640571880271,63.0,2496.0,45.14,96.0,False,120.572366848
330.2052416719962,59.0,2515.0,40.64,96.0,False,120.574877696
332.2614102140069,63.0,2476.0,47.91,96.0,False,120.596660224
334.31399166502524,60.0,2515.0,42.48,96.0,False,120.595628032
336.3594049360254,62.0,2502.0,42.78,96.0,False,120.598126592
338.40923626400763,63.0,2509.0,44.87,96.0,False,120.586448896
340.46240960399155,65.0,2483.0,60.83,96.0,False,120.583245824
342.51424703601515,63.0,2483.0,50.49,96.0,False,120.583327744
344.56658314401284,66.0,2483.0,62.34,96.0,False,120.562712576
346.62277806998463,66.0,2476.0,61.94,96.0,False,120.57540608
348.6677392569836,62.0,2489.0,60.98,96.0,False,120.571326464
350.7186480590026,64.0,2502.0,42.26,96.0,False,120.57839616
352.78409884899156,62.0,2509.0,41.7,96.0,False,120.557412352
354.8362352150143,60.0,2509.0,39.96,96.0,False,120.573628416
356.8700505280285,62.0,2509.0,36.51,96.0,False,120.598368256
358.92612305498915,60.0,2509.0,42.7,96.0,False,120.5999616
360.9748622640036,63.0,2496.0,50.04,96.0,False,120.590917632
363.02174331701826,60.0,2515.0,43.57,96.0,False,120.57860096
365.0748122120276,59.0,2515.0,38.28,96.0,False,120.564748288
367.1251434679725,59.0,2502.0,41.02,95.0,False,120.579334144
369.17549339402467,63.0,2496.0,50.21,96.0,False,120.581005312
371.2230387349846,66.0,2483.0,69.78,96.0,False,120.565899264
373.2711090890225,67.0,2515.0,46.23,96.0,False,120.561639424
375.31453193799825,67.0,2483.0,65.75,96.0,False,120.573341696
377.36406939598965,61.0,2463.0,56.41,96.0,False,120.56182784
379.4143638230162,65.0,2483.0,65.92,96.0,False,120.553336832
381.46370320999995,61.0,2515.0,41.65,96.0,False,120.57063424
383.514358963992,60.0,2515.0,37.75,96.0,False,120.56743936
385.56336429400835,60.0,2509.0,37.91,96.0,False,120.57708544
387.6142661119811,62.0,2496.0,49.05,96.0,False,120.56752128
389.66635287198005,59.0,2515.0,34.57,96.0,False,120.567345152
391.697914053977,62.0,2509.0,43.77,96.0,False,120.577224704
393.7703109110007,59.0,2515.0,40.03,96.0,False,120.571768832
395.81971769197844,62.0,2515.0,44.69,96.0,False,120.559648768
397.8746920520207,63.0,2509.0,50.27,96.0,False,120.551788544
399.9223771250108,62.0,2509.0,43.06,96.0,False,120.5721088
401.97517231397796,64.0,2489.0,59.89,96.0,False,120.551743488
404.0242626669933,66.0,2483.0,59.66,96.0,False,120.557314048
406.07510441797785,67.0,2483.0,68.77,96.0,False,120.566378496
408.1161141599878,62.0,2476.0,56.83,96.0,False,120.5855232
410.17206002399325,61.0,2483.0,53.92,96.0,False,120.625696768
412.2380375600187,60.0,2502.0,39.07,96.0,False,120.615964672
414.2877384549938,60.0,2502.0,38.77,96.0,False,120.587034624
416.34467562200734,63.0,2509.0,42.09,95.0,False,120.594403328
418.3958580699982,60.0,2496.0,46.75,96.0,False,120.573034496
420.4481174899847,60.0,2515.0,42.32,96.0,False,120.589795328
422.4903598909732,60.0,2496.0,41.9,96.0,False,120.586498048
424.5493532869732,58.0,2509.0,31.74,96.0,False,120.58138624
426.5791106009856,59.0,2502.0,37.1,96.0,False,120.559747072
428.6293253779877,59.0,2496.0,37.87,96.0,False,120.553181184
430.68443498702254,60.0,2515.0,42.01,96.0,False,120.546021376
432.7371583689819,64.0,2483.0,64.13,96.0,False,120.518365184
434.80285504698986,69.0,2470.0,74.08,96.0,False,120.548388864
436.84097329800716,62.0,2483.0,57.94,95.0,False,120.538652672
438.8926104839775,65.0,2489.0,65.94,96.0,False,120.54429696
440.932300881017,62.0,2489.0,43.17,96.0,False,120.522952704
442.990582361992,61.0,2489.0,49.66,96.0,False,120.53735424
445.0450646529789,61.0,2489.0,45.5,96.0,False,120.550445056
447.099469245004,60.0,2515.0,37.82,96.0,False,120.528662528
449.14829571102746,60.0,2515.0,40.57,96.0,False,120.526782464
451.205769030028,60.0,2483.0,47.25,96.0,False,120.577056768
453.25294796499657,64.0,2502.0,43.88,96.0,False,120.559669248
455.3149492450175,63.0,2489.0,46.63,96.0,False,120.584409088
457.363330002001,58.0,2515.0,35.09,96.0,False,120.569114624
459.39318800799083,63.0,2509.0,46.83,96.0,False,120.57860096
461.44181503599975,59.0,2496.0,50.95,96.0,False,120.564379648
463.48919345397735,67.0,2489.0,72.57,95.0,False,120.571072512
465.5348757180036,65.0,2483.0,65.4,96.0,False,120.589348864
467.58550990402,65.0,2502.0,62.43,96.0,False,120.592195584
469.6244002809981,68.0,2483.0,69.81,95.0,False,120.573321216
471.66779212502297,61.0,2515.0,44.92,96.0,False,120.548601856
473.71407528599957,64.0,2509.0,44.36,96.0,False,120.536010752
475.7848867640132,60.0,2515.0,41.16,96.0,False,120.567857152
477.833612691029,60.0,2502.0,41.15,96.0,False,120.576397312
479.88641604897566,60.0,2515.0,40.06,96.0,False,120.61145088
481.93444268300664,63.0,2483.0,46.84,96.0,False,120.6088704
483.998571662989,60.0,2509.0,42.88,96.0,False,120.593207296
486.0621956899995,59.0,2509.0,37.58,96.0,False,120.586399744
488.11338109802455,60.0,2509.0,39.56,96.0,False,120.567508992
490.1714828070253,63.0,2509.0,49.55,96.0,False,120.589914112
492.22663653700147,58.0,2509.0,32.03,96.0,False,120.577142784
494.2639609510079,65.0,2476.0,68.84,96.0,False,120.567701504
496.3186782569974,66.0,2489.0,58.38,96.0,False,120.562147328
498.36689564801054,65.0,2476.0,62.11,95.0,False,120.553189376
500.4234943030169,69.0,2476.0,73.71,96.0,False,120.567164928
502.4680342330248,61.0,2515.0,37.37,96.0,False,120.591118336
504.5121138180257,61.0,2489.0,43.44,96.0,False,120.61165568
506.5632289699861,60.0,2489.0,43.17,96.0,False,120.586883072
508.6090985769988,60.0,2515.0,37.97,96.0,False,120.577298432
510.66314173297724,63.0,2502.0,45.17,96.0,False,120.577880064
512.7172232079902,60.0,2515.0,39.02,96.0,False,120.567402496
514.7920667239814,62.0,2489.0,52.53,96.0,False,120.587362304
516.8434251510189,63.0,2509.0,48.73,96.0,False,120.60217344
518.8961455789977,59.0,2515.0,38.6,96.0,False,120.58112
520.9431385989883,67.0,2483.0,60.78,96.0,False,120.592760832
522.9864030220197,66.0,2483.0,61.75,96.0,False,120.559325184
525.0301301390282,60.0,2509.0,41.54,96.0,False,120.57208832
527.0611201680149,65.0,2483.0,64.72,96.0,False,120.591499264
529.1006268559722,60.0,2509.0,44.67,96.0,False,120.572329984
531.158168332011,61.0,2509.0,40.45,96.0,False,120.57083904
533.2043550430099,66.0,2483.0,62.25,96.0,False,120.581062656
535.2591773750028,64.0,2509.0,43.65,96.0,False,120.563924992
537.3082759309909,60.0,2489.0,44.33,96.0,False,120.584474624
539.3558292639791,60.0,2515.0,37.44,96.0,False,120.56369152
541.4071095269755,63.0,2502.0,50.91,96.0,False,120.556486656
543.4476678019855,60.0,2509.0,50.34,96.0,False,120.560492544
545.5056022159988,60.0,2502.0,39.48,96.0,False,120.575123456
547.5587333309813,62.0,2489.0,49.22,96.0,False,120.576565248
549.6120994709781,63.0,2496.0,43.59,96.0,False,120.573919232
551.6612199050141,67.0,2515.0,64.4,96.0,False,120.588320768
553.7091134240036,68.0,2483.0,65.6,96.0,False,120.5702656
555.7837770659826,67.0,2483.0,61.85,96.0,False,120.58773504
557.8343988910201,61.0,2509.0,55.29,96.0,False,120.563597312
559.8904701650026,64.0,2496.0,42.78,96.0,False,120.58609664
561.9411161469761,67.0,2476.0,71.89,96.0,False,120.60239872
563.9865559610189,63.0,2515.0,42.86,96.0,False,120.61022208
566.042975059012,60.0,2509.0,44.73,96.0,False,120.604770304
568.095375045028,60.0,2489.0,41.36,96.0,False,120.590094336
570.1452727720025,60.0,2509.0,39.19,96.0,False,120.581521408
572.1973914550035,61.0,2509.0,46.4,96.0,False,120.593805312
574.2544271150255,60.0,2489.0,42.25,96.0,False,120.566530048
576.3114652700024,60.0,2489.0,42.58,96.0,False,120.589574144
578.3592658740235,60.0,2509.0,41.67,96.0,False,120.605925376
580.4117179160239,67.0,2476.0,61.1,96.0,False,120.610869248
582.4478919749963,68.0,2483.0,72.94,96.0,False,120.59742208
584.4969300479861,66.0,2483.0,65.59,96.0,False,120.585875456
586.5468602270121,66.0,2483.0,63.75,96.0,False,120.583143424
588.5970513360226,65.0,2496.0,46.83,96.0,False,120.57700352
590.64712413901,65.0,2483.0,71.67,96.0,False,120.59496448
592.685415786982,61.0,2515.0,37.19,96.0,False,120.625508352
594.7340692399885,63.0,2489.0,48.37,96.0,False,120.59316224
596.8375432110042,60.0,2509.0,42.34,95.0,False,120.583712768
598.8877132569905,62.0,2515.0,43.22,96.0,False,120.607502336
600.9378137650201,62.0,2496.0,42.14,96.0,False,120.597610496
602.9922706820071,60.0,2515.0,45.62,96.0,False,120.598704128
605.0404181529884,61.0,2515.0,48.47,96.0,False,120.587763712
607.0894403529819,59.0,2515.0,37.51,96.0,False,120.606445568
609.1384741209913,60.0,2489.0,40.92,96.0,False,120.585793536
611.1851513750153,65.0,2476.0,51.44,96.0,False,120.586612736
613.2340557459975,65.0,2489.0,61.98,96.0,False,120.6011904
615.2780214090017,69.0,2489.0,67.64,96.0,False,120.589856768
617.3209883369855,66.0,2489.0,62.5,96.0,False,120.567332864
619.3658094009734,62.0,2515.0,40.49,95.0,False,120.591425536
621.4157604210195,65.0,2489.0,63.46,96.0,False,120.572051456
623.4668500469998,61.0,2515.0,41.4,96.0,False,120.568086528
625.519642047002,64.0,2496.0,46.4,96.0,False,120.577642496
627.5777187889908,62.0,2502.0,46.7,96.0,False,120.586862592
629.6442317569745,63.0,2502.0,42.48,96.0,False,120.591142912
631.7019126189989,61.0,2509.0,39.98,96.0,False,120.596897792
633.7589154539746,62.0,2515.0,42.55,96.0,False,120.56676352
635.8124367860146,62.0,2515.0,42.09,96.0,False,120.588845056
637.864939445979,60.0,2489.0,39.58,96.0,False,120.6027264
639.9154158530291,67.0,2476.0,57.07,96.0,False,120.585486336
641.9608342070132,64.0,2489.0,49.4,96.0,False,120.601665536
644.001788738009,64.0,2509.0,61.92,96.0,False,120.590422016
646.0467098659719,66.0,2476.0,70.25,96.0,False,120.575311872
648.1099402970285,63.0,2515.0,42.55,96.0,False,120.592531456
650.1630803979933,66.0,2515.0,61.08,96.0,False,120.588210176
652.2028955169953,61.0,2489.0,37.31,96.0,False,120.5894144
654.2574043860077,62.0,2496.0,46.06,96.0,False,120.578625536
656.3132804569905,64.0,2502.0,52.41,96.0,False,120.574132224
658.3694756189943,60.0,2515.0,41.69,96.0,False,120.591556608
660.425263764977,60.0,2515.0,39.22,96.0,False,120.593780736
662.4677858270006,63.0,2515.0,47.96,96.0,False,120.621264896
664.5226198780001,60.0,2515.0,37.86,96.0,False,120.607870976
666.5812320910045,65.0,2483.0,54.63,96.0,False,120.610623488
668.6307331710123,64.0,2476.0,57.75,96.0,False,120.626581504
670.6781385740032,65.0,2483.0,63.46,96.0,False,120.642924544
672.7191577770282,68.0,2470.0,68.86,96.0,False,120.637616128
674.7867133870022,67.0,2489.0,61.91,96.0,False,120.639848448
676.8237260049791,64.0,2515.0,48.45,96.0,False,120.654544896
678.8685880569974,67.0,2489.0,62.93,95.0,False,120.631099392
680.9067410079879,61.0,2515.0,41.4,96.0,False,120.619859968
682.9612256999826,63.0,2515.0,48.53,96.0,False,120.634753024
685.0145716069965,61.0,2489.0,43.04,96.0,False,120.623812608
687.0638167369762,60.0,2502.0,40.72,96.0,False,120.615030784
689.11591025698,61.0,2489.0,45.51,96.0,False,120.593379328
691.143407873984,59.0,2515.0,33.36,96.0,False,120.56782848
693.1942725430126,60.0,2515.0,39.6,96.0,False,120.556552192
695.2469100989983,63.0,2515.0,47.36,96.0,False,120.586727424
697.2995132529759,63.0,2489.0,58.94,96.0,False,120.590635008
699.3444902219926,64.0,2502.0,45.63,96.0,False,120.610082816
701.3883359750034,61.0,2509.0,39.59,96.0,False,120.608161792
703.438852760999,64.0,2483.0,65.48,96.0,False,120.602271744
705.4911322260159,62.0,2496.0,48.08,96.0,False,120.4875264
707.5416968669742,63.0,2515.0,40.79,96.0,False,120.509272064
709.6032644719817,65.0,2476.0,70.31,96.0,False,120.531689472
711.649854496005,61.0,2489.0,46.28,96.0,False,120.566820864
713.7078608829761,61.0,2496.0,46.58,96.0,False,120.592551936
715.7877539320034,60.0,2515.0,42.55,96.0,False,120.60633088
717.8423190379981,60.0,2483.0,39.89,96.0,False,120.601931776
719.8957423989777,60.0,2515.0,41.43,96.0,False,120.615161856
721.953152964008,63.0,2496.0,46.72,95.0,False,120.615202816
724.0046374970116,59.0,2515.0,32.06,96.0,False,120.607842304
726.0589135379996,61.0,2496.0,43.77,95.0,False,120.592584704
728.1184108160087,61.0,2483.0,52.35,96.0,False,120.591159296
730.1704208080191,66.0,2509.0,70.76,96.0,False,120.590184448
732.2185550829745,63.0,2509.0,42.86,96.0,False,120.60002304
734.2727619979996,63.0,2483.0,68.47,96.0,False,120.598171648
736.3136521410197,66.0,2483.0,53.1,96.0,False,120.611577856
738.364046601986,70.0,2509.0,50.88,96.0,False,120.604311552
740.4039731299854,64.0,2489.0,46.7,96.0,False,120.598700032
742.4595059630228,62.0,2489.0,46.38,96.0,False,120.599552
744.5107498089783,63.0,2489.0,47.81,95.0,False,120.606937088
746.5517359949881,63.0,2489.0,44.75,96.0,False,120.601423872
748.6121292749885,60.0,2515.0,42.93,96.0,False,120.603090944
750.6617073360248,64.0,2489.0,43.44,96.0,False,120.599752704
752.713724420988,63.0,2509.0,42.8,96.0,False,120.604389376
754.7896666600136,60.0,2509.0,39.29,96.0,False,120.603475968
756.8399341990007,63.0,2509.0,40.4,96.0,False,120.634425344
758.8736966489814,63.0,2515.0,42.38,96.0,False,120.61960192
760.9214747120277,63.0,2496.0,55.26,95.0,False,120.622125056
762.9664714880055,64.0,2515.0,52.66,96.0,False,120.621277184
765.0202566059888,67.0,2489.0,58.1,96.0,False,120.634171392
767.064993345004,61.0,2502.0,45.24,96.0,False,120.618770432
769.1167966590147,68.0,2483.0,70.93,96.0,False,120.50958336
771.1572551300051,61.0,2489.0,42.81,96.0,False,120.538959872
773.2051326439832,62.0,2489.0,47.2,96.0,False,120.553472
775.2589895499987,61.0,2515.0,41.14,96.0,False,120.576094208
777.3070784250158,60.0,2496.0,41.2,96.0,False,120.581464064
779.3627883149893,63.0,2502.0,43.33,96.0,False,120.504020992
781.4247119830106,64.0,2489.0,42.24,96.0,False,120.55650304
783.4859633209999,63.0,2489.0,41.79,96.0,False,120.589590528
785.5416480400017,68.0,2476.0,63.05,96.0,False,120.601530368
787.5879460540018,61.0,2515.0,37.78,96.0,False,120.621682688
789.6368073340273,62.0,2509.0,46.24,96.0,False,120.613548032
791.6711135670193,63.0,2509.0,39.63,96.0,False,120.631906304
793.7196811930044,65.0,2489.0,66.96,96.0,False,120.649940992
795.781743576983,65.0,2489.0,63.84,96.0,False,120.62896128
797.8483850780176,67.0,2502.0,57.0,96.0,False,120.62369792
799.9009947869927,63.0,2483.0,63.8,96.0,False,120.604147712
801.9516044370248,65.0,2515.0,44.94,96.0,False,120.6146048
803.9918654499925,61.0,2502.0,41.81,96.0,False,120.61917184
806.0410069819773,61.0,2489.0,45.33,96.0,False,120.630489088
808.0894040230196,63.0,2496.0,46.34,96.0,False,120.620703744
810.1432860660134,63.0,2515.0,47.25,96.0,False,120.624726016
812.1925042039948,62.0,2496.0,42.41,96.0,False,120.6585344
814.2417624379741,60.0,2496.0,39.87,96.0,False,120.666882048
816.2923774250085,64.0,2483.0,68.18,96.0,False,120.63531008
818.3503652309882,61.0,2515.0,42.35,96.0,False,120.616280064
820.3915013850201,61.0,2515.0,51.39,96.0,False,120.614649856
822.4421220649965,60.0,2515.0,42.02,96.0,False,120.597426176
824.493074973987,60.0,2502.0,39.13,96.0,False,120.602181632
826.5236541819759,66.0,2476.0,63.22,96.0,False,120.6377472
828.5715255900286,65.0,2489.0,59.63,96.0,False,120.628076544
830.6298128989874,66.0,2489.0,66.03,96.0,False,120.6078464
832.6723703630269,61.0,2515.0,42.53,96.0,False,120.596168704
834.7259462940274,61.0,2515.0,46.25,96.0,False,120.623538176
836.7921802200144,61.0,2515.0,42.96,96.0,False,120.637386752
838.8439405250247,61.0,2515.0,37.63,96.0,False,120.63186944
840.8962133639725,60.0,2496.0,44.55,96.0,False,120.631484416
842.9504447560175,61.0,2489.0,47.49,96.0,False,120.517992448
845.0134267460089,65.0,2509.0,53.27,96.0,False,120.554115072
847.0524578359909,60.0,2515.0,40.15,96.0,False,120.5803008
849.1083444969845,64.0,2489.0,61.79,96.0,False,120.617340928
851.147411872982,63.0,2515.0,46.76,96.0,False,120.619896832
853.19959414599,67.0,2496.0,65.01,95.0,False,120.523231232
855.2445038550068,66.0,2463.0,50.89,96.0,False,120.565927936
857.3029486910091,66.0,2483.0,53.19,96.0,False,120.56121344
859.3375128349871,63.0,2515.0,42.71,95.0,False,120.58750976
861.390444906021,63.0,2489.0,51.89,96.0,False,120.581316608
863.4441004910041,65.0,2483.0,53.37,96.0,False,120.593301504
