t_s,temp_c,sm_clock_mhz,power_w,gpu_util_pct,throttle_active,system_ram_used_gb
870.8406761779916,68.0,2476.0,54.28,96.0,False,28.112871424
872.9042817419977,68.0,2476.0,54.33,95.0,False,28.088578048
874.9612885039533,68.0,2476.0,54.26,95.0,False,28.103827456
877.016696746985,68.0,2476.0,54.28,95.0,False,28.11553792
879.0735638029873,68.0,2476.0,54.28,96.0,False,28.10036224
881.129523067968,68.0,2476.0,54.36,95.0,False,28.12727296
883.1937959789648,68.0,2476.0,54.26,95.0,False,28.122599424
885.2507515199832,68.0,2476.0,54.24,95.0,False,28.131045376
887.307597328967,67.0,2476.0,54.32,96.0,False,28.13761536
889.3661730259773,68.0,2476.0,54.35,95.0,False,28.123570176
891.4169117159909,68.0,2476.0,54.33,96.0,False,28.158980096
893.4822822699789,68.0,2476.0,54.38,95.0,False,28.143382528
895.5351454750053,68.0,2476.0,54.24,95.0,False,28.124766208
897.6026954079862,68.0,2476.0,54.35,96.0,False,28.109631488
899.6684028839809,68.0,2476.0,54.28,95.0,False,28.112007168
